com.edu.task1.entity.Repair
dateTime;carServise;machine;amount;mechanic
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@18bf3d14;0.34306831947813043459660775624797679483890533447265625;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@4fb64261;0.86681789771534478727943451303872279822826385498046875;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@42607a4f;0.06513959841970884401263219842803664505481719970703125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@782663d3;0.3703364107836659702144288530689664185047149658203125;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@1990a65e;0.5112718578154034076987954904325306415557861328125;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@7f13d6e;0.78782204956538859352832560034585185348987579345703125;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@52af6cff;0.58865685110707055560652634085272438824176788330078125;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@64485a47;0.94849006459931584078759669864666648209095001220703125;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@25bbf683;0.9189078000323600559084979977342300117015838623046875;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@6ec8211c;0.3648714495513016853323051691404543817043304443359375;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@7276c8cd;0.33383621872279622966317447207984514534473419189453125;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@544a2ea6;0.264424516341034365751738732797093689441680908203125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@1e397ed7;0.73550012474018588992663580938824452459812164306640625;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@2e3fc542;0.02114893093731973205962049178197048604488372802734375;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@7a5d012c;0.61563149662703697817534020941820926964282989501953125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@150c158;0.6856732438222845615882761194370687007904052734375;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@4524411f;0.85020345945536490717131528072059154510498046875;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@401e7803;0.2243304522736722095288541822810657322406768798828125;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@10dba097;0.509501656799597579805549685261212289333343505859375;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@1786f9d5;0.5680678254631137402697049765265546739101409912109375;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@704d6e83;0.58798108895739387147472143624327145516872406005859375;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@43a0cee9;0.04426977181306768205359958301414735615253448486328125;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@eb21112;0.2410716225510201038417790186940692365169525146484375;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2eda0940;0.89966746623098714508159901015460491180419921875;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@3578436e;0.59103691292468829576733924113796092569828033447265625;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@706a04ae;0.875912868940664335326573564088903367519378662109375;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@6500df86;0.8225290599990182638379110358073376119136810302734375;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@6eceb130;0.226778646570337638621595033328048884868621826171875;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@10a035a0;0.01102164860262033752036359146586619317531585693359375;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@67b467e9;0.4189748701148052756337847313261590898036956787109375;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@47db50c5;0.6247353716110908283809521890361793339252471923828125;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@5c072e3f;0.32334338917433613769247813252150081098079681396484375;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@13969fbe;0.59920148328405720139500090226647444069385528564453125;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@4d1b0d2a;0.1352500762795429967155769190867431461811065673828125;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@954b04f;0.9011055104702716533893180894665420055389404296875;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@149494d8;0.7041073593293341037480104205315001308917999267578125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@710726a3;0.20641920854330220169714493749779649078845977783203125;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@146ba0ac;0.99500485158819251818584916691179387271404266357421875;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@646007f4;0.74218991981263660040468721490469761192798614501953125;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@481a15ff;0.00510990704271374607259303957107476890087127685546875;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@78186a70;0.45310954724406460325525358712184242904186248779296875;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@306279ee;0.66576594712670866815784620484919287264347076416015625;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@545997b1;0.23095772412269532924966597420279867947101593017578125;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@4cf4d528;0.69751547997538099199488215163000859320163726806640625;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@7b69c6ba;0.25829924475096655012151813934906385838985443115234375;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@77846d2c;0.133123091536667903511670374427922070026397705078125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2cb4c3ab;0.0210387107604212975076052316580899059772491455078125;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@548ad73b;0.87610968938410416217976717234705574810504913330078125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@4c762604;0.64749913023840244274964561554952524602413177490234375;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@2641e737;0.5202083352591468923264983459375798702239990234375;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@727803de;0.397267914074925787559777745627798140048980712890625;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@38082d64;0.61351142131236457988308075073291547596454620361328125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@704921a5;0.9303731901443381691052536552888341248035430908203125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@df27fae;0.9897049365161822986891593245672993361949920654296875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@24a35978;0.46404640210764014351951800563256256282329559326171875;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@16f7c8c1;0.81503529996979728888817362530971877276897430419921875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2f0a87b3;0.35337142232759699567168354406021535396575927734375;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@319b92f3;0.672118375144624469186283022281713783740997314453125;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@246ae04d;0.19716958788265881441503779569757170975208282470703125;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@fcd6521;0.69502449669523314046415407574386335909366607666015625;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@184f6be2;0.60908286746296169678061005470226518809795379638671875;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@6b2fad11;0.62227356840638903268114745515049435198307037353515625;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@27d415d9;0.08438703005354464270482139909290708601474761962890625;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@5c18298f;0.0493416885727200327238506361027248203754425048828125;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@31f924f5;0.807472134037839683884385522105731070041656494140625;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@5579bb86;0.62137435319921008325394495841464959084987640380859375;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@5204062d;0.25517767175214844943553771372535265982151031494140625;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@4fcd19b3;0.874655516067964100557219353504478931427001953125;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@376b4233;0.38460507115374642506111513284849934279918670654296875;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@59494225;0.92638916695490980401928027276881039142608642578125;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@2fd66ad3;0.78781160136882710798289508602465502917766571044921875;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@192b07fd;0.615419281384303129556201383820734918117523193359375;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@5d11346a;0.90776403006850003851724295600433833897113800048828125;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@42eca56e;0.73704911966019881486289477834361605346202850341796875;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2bbf4b8b;0.099103068977591579624686346505768597126007080078125;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@7a36aefa;0.26435722987805843064990085622412152588367462158203125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@4493d195;0.31344825130467335316808430434321053326129913330078125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@17211155;0.5715241220565376867313034381368197500705718994140625;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@b3d7190;0.4273515887256251755133007463882677257061004638671875;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@90f6bfd;0.64033208896132498555431311615393497049808502197265625;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@5fdba6f9;0.033719341712873163174890578375197947025299072265625;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@10d59286;0.98617070697452913208280733670108020305633544921875;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@fe18270;0.76044732718823893069526320687145926058292388916015625;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@711f39f9;0.6852615406552755583646785453311167657375335693359375;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2eda0940;0.9893806411898526942394482830422930419445037841796875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@6fb0d3ed;0.16703430122542906044458277392550371587276458740234375;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@6dde5c8c;0.62824512588904768417563673210679553449153900146484375;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@5123a213;0.404013119444223800513782407506369054317474365234375;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@52525845;0.08389463864693447181508645371650345623493194580078125;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@56235b8e;0.08857780308561025162106261632288806140422821044921875;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@3b94d659;0.85096757088230268184503302109078504145145416259765625;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@13fee20c;0.79078478918099681660436317542917095124721527099609375;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@24b1d79b;0.66368708611431059818386302140424959361553192138671875;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@68ceda24;0.85906225774805944350731579106650315225124359130859375;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@1990a65e;0.1340929106767567713376365645672194659709930419921875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@281e3708;0.4933491316503919588143389773904345929622650146484375;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@614ddd49;0.22813277141012611171078106053755618631839752197265625;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@543c6f6d;0.93591381898337766553908068090095184743404388427734375;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@35a50a4c;0.7360481578859345841436834234627895057201385498046875;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@1f021e6c;0.1418059976656580456477740881382487714290618896484375;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@103f852;0.30126006634905200254337387377745471894741058349609375;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@587c290d;0.4351852891642316034648274580831639468669891357421875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@4516af24;0.85982120863444289060595338014536537230014801025390625;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@1ce92674;0.86837589902603784519641294536995701491832733154296875;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@4ae82894;0.90787014940103671900573090169928036630153656005859375;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@543788f3;0.31690368632288168360133795431465841829776763916015625;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@6d3af739;0.87571003472571273817948167561553418636322021484375;com.edu.task1.entity.Mechanic@3f0ee7cb
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@1da51a35;0.0546275341367910005629937586490996181964874267578125;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@16022d9d;0.13578732189936726371115582878701388835906982421875;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@36b4cef0;0.79584748686176165488603828634950332343578338623046875;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@7e9a5fbe;0.55284984950333904141217544747632928192615509033203125;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@44a3ec6b;0.32584366643716766720473287932691164314746856689453125;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@71623278;0.18540936396405538477694108223658986389636993408203125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@768b970c;0.601409948106061964523405549698509275913238525390625;com.edu.task1.entity.Mechanic@27f674d
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@5a4041cc;0.6355346554883796184043376342742703855037689208984375;com.edu.task1.entity.Mechanic@5a39699c
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@15b3e5b;0.16059128336606687259546788482111878693103790283203125;com.edu.task1.entity.Mechanic@7c30a502
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@62043840;0.49530721089587359529105015099048614501953125;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@61ca2dfa;0.340091860704915927016145360539667308330535888671875;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@4b53f538;0.96093284260273892360970648951479233801364898681640625;com.edu.task1.entity.Mechanic@7a0ac6e3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@134593bf;0.6667020214229857355547892439062707126140594482421875;com.edu.task1.entity.Mechanic@56cbfb61
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@4bb4de6a;0.64165102546420660356574217075831256806850433349609375;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@7ba18f1b;0.0523662874354859919634463949478231370449066162109375;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@2f8f5f62;0.88247407326576909891713285105652175843715667724609375;com.edu.task1.entity.Mechanic@3b6eb2ec
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@1068e947;0.39063790297318934374715126978117041289806365966796875;com.edu.task1.entity.Mechanic@1b0375b3
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Bus@7dc222ae;0.90866033729455308876055141809047199785709381103515625;com.edu.task1.entity.Mechanic@7dc36524
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Car@aecb35a;0.40783486213691266808467617011046968400478363037109375;com.edu.task1.entity.Mechanic@d041cf
Tue Dec 19 21:21:48 IRKT 2017;com.edu.task1.entity.CarService@6debcae2;com.edu.task1.entity.Truck@5f341870;0.6834604115876652397076895795180462300777435302734375;com.edu.task1.entity.Mechanic@7a0ac6e3
